1290,9,Parka hangi toplulugn giydigi kiyafete verilen isimdir?,Ruslar,Hintliler,Finler,Eskimolar,D,50
1291,10,Surgunde oldugu adadan kacarken suya dusup bir kopegin yuzerek hayatini kurtardigi Fransiz kimdir?,XIV. Louis,Napoleon Bonaparte,Victor Hugo,Dante,B,50
1292,1,Saticilar Ilk hafta sikar sonra acilir diye ne icin der?,Ayakkabi,Eldiven,Yuzuk,Sapka,A,50
1293,2,Eski kusagin sabah uyaninca yaptigi jimnastige ne denir?,Artistik Patinaj,Ritmik Jimnastik,Fizik Tedavi,Kulturfizik,D,50
1294,3,Halk arasinda kadinlara en cok yakistirilan meslek hangisidir?,Bankacilik,Avukatlik,Ogretmenlik,Mimarlik,C,50
1295,4,Hangi hayvanin kendine ait yuruyusu yoktur?,Ordek,Esek,Yengec,Kurbaga,B,50
1296,5,Hangi masalin sonunda opucuk onemli bir tema degildir?,Kurbaga Prens,Uyuyan Guzel,Kirmizi Baslikli Kiz,Pamuk Prenses,C,50
1297,6,Internette aradiginiz sayfa bulunamadaiginda hata mesaji olarak hangi sayi karsimiza cikar?,100,404,500,505,B,50
1298,7,TV'de dinlediginiz Put the Blame on Mame sarkisini Gilda filminde seslendiren oyuncu kimdir?,Grace Kelly,Elizabeth Taylor,Rita Hayworth,Marilyn Monroe,C,50
1299,1,Futbolla ilgelenmeyenler kac kisinin bir topun pesinden kosmasini garipserler?,11,22,50,100,B,50
1300,2,Eskiden ilkokullarda hangisinin kokulusu olurdu?,Tebesir,Defter,Zarf,Silgi,D,50
1301,3,TV'de dinlediginiz ses hangi ulasim aracina aittir?,Tir,Gemi,Tank,Kamyon,B,50
1302,4,Hangi hayvan barinaginin ozel bir ismi yoktur?,Kus,Tavuk,Ari,Fil,D,50
1303,5,Hep kendi cikarini dusunenler icin kullanilan nalinci keseri benzetmesindeki nalinci ne uretir?,Mobilya,Takunya,Sandal,Kumas,B,50
1304,6,80'lerde Turkiye'de uretimi fazla oldugundan protein ihtiyacini karsiladigi vurgulanarak televizyonda ozel programi olan yiyecek hangisidir?,Fasulye,Bezelye,Mercimek,Nohut,C,50
1305,1,Cocuklar bileklerini isirip ne yaparlar?,Balon,Cicek,Saat,Yildiz,C,50
1306,2,"Hayat cizgisi, akil cizgisi gibi cizgiler hangi falda gorulur?",Kahve,Tarot,Su,El,D,50
1307,3,Hangisi hem tatli hem de bir desen turudur?,Lokma,Revani,Helva,Baklava,D,50
1308,4,Ozellikle et yemeklerinde ve koftelerde tercih edilen keskin kokulu baharat hangisidir?,Safran,Corekotu,Kimyon,Sumak,C,50
1309,5,TV'de dinlediginiz hangi tur bir gosteriye aittir?,Opera,Muzikal,Bale,Revu,B,50
1310,6,Eskiden savaslarda kale kapilarini acmak icin vurulan kutuklerin basi hangi hayvanin basiyla anilirdi?,Kurt,Kaplan,Koc,Boga,C,50
1311,7,Unlu cocuk romani Peter Pan'in bitmeyen cocuklugunu yasadigi adanin adi nedir?,Var Olmayan Ulke,Kayip Ada,Atlantis,Liliput,A,50
1312,8,Adi dilimize Farsca'dan gecen ve kelime kokeninin anlami bagirmak olan hayvan hangisidir?,Karga,Fil,Kurt,Horoz,D,50
1313,9,II. Dunya Savasi'nda gemizi batirilan ve mahsur kaldigi adadan kurtulmak icin hindistan cevizine kazinmis mesaj gonderen kisi kimdir?,Mao Zedong,Charles de Gaulle,John F. Kennedy,Winston Churchill,C,50
1314,1,Hangi meyvenin cikmasi yazin habercisidir?,Elma,Incir,Erik,Uzum,C,51
1315,2,Saticilar taze gorunsun diye neyin uzerine sungerle su dokerler?,Mantar,Balik,Kestane,Zeytin,B,51
1316,3,Eskiden ogretmen yazi yazamasin diye tahtaya ne surerlerdi?,Tutkal,Sabun,Mum,Dis macunui,B,51
1317,4,Hangi sporda oyun kurucu elini arkasina goturup arkadaslarina taktik verir?,Basketbol,Hentbol,Voleybol,Futbol,C,51
1318,5,1'den 30'a kadar olan sayilari yazarken kac kez 2 yazilir?,9,10,11,13,D,51
1319,6,TV'de dinlediginiz ses hangi muzik aletine aittir?,Akordeon,Klarnet,Yan flut,Trompet,C,51
1320,7,Hangi filmin uclemesi yoktur?,Kill Bill,Karayip Korsanlari,Yuzuklerin Efendisi,Baba,A,51
1321,8,Dilimize gecerken degisime ugrayan cilingir sofrasindaki cilingilirin anlami nedir?,Solen veren,Kapi acan,Coban ikrami,Kucuk tabak,A,51
1322,1,Birisi hata yaptiginda hosgoru maksatli ne denir?,Insanlik hali,Darisi basina,Aklin yolu bir,Ellerin dert gormesin,A,51
1323,2,Eskiden koylerde kadinlar nerede camasir yikarlardi?,Koy cesmesinde, Kuyu basinda,Agac altinda,Dere kenarinda,D,51
1324,3,Birinin ermis ya da ortadan kayip oldugunu nasil soylenir?,Abayi yakmak,Kirklara karismak,Mesken tutmak,Kabina sigmamak,B,51
1325,4,Gitar pena'si hangi parmaklarla tutulur?,Bas Isaret,Isaret Orta,Bas Yuzuk,Yuzuk Serce,A,51
1326,5,TV'de dinlediginiz Take Five sarkisi hangi muzik turune aittir?,Jazz,Rock,Reggae,Blues,A,51
1327,6,Atletizimde 2008 Pekin Olimpiyatlari'nda 100 ve 200 m yarislarinda rekor kiran yildirim lakapli Jamaika'li atlet kimdir?,Carl Lewis,Yohan Blake,Usain Bolt,Asafa Powell,C,51
1328,7,Bergama  Muzesi'ni geziyorsaniz Avrupa'nin hangi sehrindesinizdir?,Berlin,Londra,Atina,Roma,A,51
1329,8,Gunumuzde atasozune donusmus hangi soz 1975'te bir trafik slogani yarismasinda birinci olmustur?,Erken kalkan yol alir,Acele giden ecele gider,Kaza geliyorum demez,Ruzgar eken firtina bicer,B,51
1330,9,Protestan din adamlarina verilen ad olan Pastor aslen hangi meslegi yapanlara verilir?,Kimyager,Sair,Sutcu,Coban,D,51
1331,10,"Gunumuzde Gormedim, duymadim, soylemedim seklinde kisaltilan ifade ilk kim tarafindan soylenmistir?",Jul Sezar,Konfucyus,Buda,Galileo Galilei,B,51
1332,1,Eve gelen misafirlerin ozellikle kiz cocuklarina cok sevildiklerini nasil soylerler?,Bizim kizimiz ol,Buyumus de kuculmus,Annesinin kizi,Cicegi burnunda,A,51
1333,2,Hangisi uyku getirir?,Limonata,Serbet,Yogurt,Peynir,C,51
1334,3,TV'de dinlediginiz jenerik muzigi hangi televizyon kanalina aittir?,ATV,TRT,IZ TV,NTV,A,51
1335,4,Hangi makarnaya spagetti denir?,Fiyonk,Cubuk,Burgu,Boncuk,B,51
1336,5,Gazete muhabiri olup telefon kulubesinde kilik degistiren kimdir?,Superman,Batman,He-man,Spiderman,A,51
1337,6,Hangi tatlinin kivaminin tam oldugunu anlamak icin titremesi beklenir?,Baklava,Keskul,Kunefe,Lokma,B,51
1338,7,"Dolce Vita, Amacord ve La Strada filmlerinin yonetmeni kimdir?",Andrey Tarkovski,Akira Kurosawa,Federico Fellini,Bernardo Bertolucci,C,51
1339,8,Bagdat'i almaya calismak Bagdat'in kendinden daha mi guzeldi ne diyen Osmanli padisahi kimdir?,IV. Murad,Yavuz Sultan Selim,II. Mahmud,Yildirim Bayezid,A,51
1340,9,Latince'de yasli adam kelimseinden turetilip bir araya gelmis Roma asilleri icin kullanilan kelime hangisidir?,Hipodrom,Konsey,Monarsi,Senato,D,51
1341,10,Beyindeki frontal lobun zedelenmesi hangisine neden olur?,Pot kirmak,Uyurgezerlik,Sagi-solu karistirma,Cift gorme,A,51
1342,2,Bir kusagin aklinda banyo utu ve Bizimkiler gunu olarak kalan gun hangisidir?,Pazar,Carsamba,Cuma,Cumartesi,A,52
1343,3,Halk arasinda bet kadife ve tok ne turleri icin kullanilir?,Kumas,Ses,Isik,Renk,B,52
1344,4,Az kisi ile oynanip ikiden fazla kalesi olan futbol oyununun adi nedir?,Japon kale,Alman kale,Tek kale,Minyatur kale,A,52
1345,1,Fakirin ekmegi olan duygu nedir?,Nese,Ask,Umut,Gurur,C,52
1346,2,Turk evlerinde klasik olarak TV'nin uzerinde ne durur?,Kristal vazo,Dantel otru,Yapma cicek,Aile fotografi,B,52
1347,3,Cicek sulamak icin en uygun ne zamandir?,Sabah,Oglen,Aksam,Gece,A,52
1348,4,Hava atisiyla baslayan spor hangisidir?,Basketbol,Tenis,Voleybol,Futbol,A,52
1349,5,Karsilikli konulan iki aynanin arasinda durursaniz bir aynada kac goruntu olur?,1,2,4,sonsuz sayida,D,52
1350,6,TV'de dinlediginiz We are the World sarkisini 1985'te unluler hangisine destek icin soylemistir?,UNICEF icin,Greenpeace icin,Afrika icin,Kutuplar icin,C,52
1351,1,Kime cekti boyle sozuyle kime sitem edilir?,Sevgili,Gelin,Kardes,Cocuk,D,52
1352,2,Balik yedikten sonra hangi tatlinin yenmesi adettendir?,Sutlac,Kazandibi,Ekmek kadayifi,Helva,D,52
1353,3,Galatasaray'in ablemindeki G harfi ne renktir?,Sari,Kirmizi,Lacivert,Siyah,B,52
1354,4,"Osmanli, Ergeli hangi meyvenin turleridir?",Portakal,Cilek,Elma,Kiraz,B,52
1355,1,Oldu da bitti masallah sozu neden sonra soylenir?,Bosanma,Sunnet,Askerlik,Ameliyat,B,52
1356,2,Alisveriste esnaf ne diye musteriye indirim yapar?,Gule gule kullanin,Caniniz sagolsun,Olsa dukkan sizin,Ayaginiz alissin,D,52
1357,3,TV'de dinlediginiz muzik hangisine aittir?,Fener alayi,Koro,Bando,Mehter,C,52
1358,4,Hangi yiyecek bir hayvanla ozdes degildir?,Havuc,Muz,Ciger,Zeytin,D,52
1359,5,Gectigimiz gunlerde hangi banknotun rengi degisti?,5 TL,10 TL,50 TL,100 TL,A,52
1360,6,Hesap makinesi ekraninda sayiliari hangi tus sifirlar?,MR,AC,Ok,Sifir,B,52
1361,7,Aydinlanma caginin filozoflarindan olan Candide ya da Iyimserlik kitabinin yazari kimdir?,Descartes,Montaigne,Voltaire,Balzac,C,52
1362,8,16 yuzyil boyunca baskent kalan sehir nedir?,Atina,Kudus,Kahire,Istanbul,D,52
1363,9,Eserlerin denetlenmesi anlamindaki sansur kelimesi eski Roma'da hangi isi yapanlardan gelmistir?,Kamu gorevlisi,Din adami,Tercuman,Tarihci,A,52
1364,1,Bir olayin isleyisine hayret edildiginde hangisine can veren Allah'im diye soze baslanir?,Cicege,Yumurtaya,Topraga,Karincaya,B,52
1365,1,Cicim aylari hangisi icin kullanilir?,Evlilik,Yaz tatili,Mezuniyet,Hamilelik,A,52
1366,2,90'larda TV programlarina istek sarki ve mesajlar ne ile gonderilirdi?,Telgraf,Telsiz,Cagri cihazi,Faks,D,52
1367,3,Degerini ve verilen emegi vurgulamak icin bunu dokuyan kiz kor oldu diye satilan esya nedir?,Havlu,Kumas,Perde,Hali,D,52
1368,4,Mektup yazan kisinin adi ve soyadi kural olarak zarfin neresine yazilir?,Sag ust,Sol ust,Sag alt,Sol alt,B,52
1369,5,Tepeden sallanan uzerindeki mink aynalar sayesinde rengarenk olan toplar nerededir?,Disko,Muze,Tiyatro,Sirk,A,52
1370,6,Yer cekimi yasasina gore ayni anda ayni mesafeden birakilan elma ile karpuzdan hangisi once yere duser?,Elma,Karpuz,Ayni anda,Yukseklige gore degisir,C,52
1371,7,TV'de dinlediginiz konusmayi yapan Bir Bilim adaminin romani ve Korkuyu beklerken romanlarinin yazari kimdir?,Vedat Turkali,Sabahattin Ali,Oguz Atay,Yusuf Atilgan,C,52
1372,8,Sirpcadan dilimize gecen hangi unvan hukumdar Sarlman'in adindan uretilmistir?,Car,Sovalye,Kont,Kral,D,53
1373,1,Halk arasinda kulagin cinlamasi neye yorulur?,Para gelecegine,Kismetin acilacagina,Birinin sizi andigina,Misafir gelecegine,C,53
1374,2,Hangisi ozellikle koy dugunlerinde vazgecilmezdir?,Havai fisek,Top atisi,Davul zurna,Bando,C,53
1375,3,Eskiden ogrenciler ateslerini cikarip okuldan eve gitmek icin neyi yutmaya razi olurlardi?,Leblebi tozu,Kalem ucu,Tebesir tozu,Murekkep,C,53
1376,4,Tavlada oyun bittiginde karsidakini mars etmek icin kac tasinizi toplatmis olmalisiniz?,0,1,2,3,A,53
1377,1,Cocuklarin susarak oynadigi oyun hangi komutla baslar?,Sobe,Istop,Tip,Boz,C,53
1378,2,Dugunlerde gelinin arkasina attigi ve yakalayanin yakinda evlenecegine inanilan nedir?,Duvak,Alyans,Buket,Evlilik cuzdani,C,53
1379,4,Bir sokakta bina numaralarinin artarak devam ettigi yonde ilerliyorsaniz saginizda hangi sayilar bulunur?,Tek,Cift,Tek basamakli,Iki basamakli,B,53
1380,5,TV'de dinlediginiz sive hangi yoreye aittir?,Ege,Trakya,Karadeniz,Dogu Anadolu,A,53
1381,6,Ismi dogru yazilan ulke hangisidir?,Ukranya,Moldovya,Zamibya,Cad,D,53
1382,7,Adam Fewer'in ana karakterin yetenegi ve tahminleri ile gelecegi gordugu bilim kurgu ramani hangisidir?,Sofie'nin Dunyasi,Olasiliksiz,Da Vinci Sifresi,Secret,B,53
1383,1,Ozel isler icin kullanilmasi yasak araclar neye mahsustur?,Mecburi Hizmete,Resmi Hizmete,Sosyal Hizmete,Umumi Hizmete,B,53
1384,2,Eskiden kimlik kaybedilince ilk once ne yapilirdi?,Saglik raporu alinirdi,Gazeteye ilan verilirdi,Arama emri cikarilirdi,Imza toplanirdi,B,53
1385,3,Eskiden sarkici olup album yapmak isteyenler ilk nereye giderdi?,Tahtakale,Kumkapi,Unkapani,Kapalicarsi,C,53
1386,4,Kibrit coplerinden uc adet yanyana kare elde etmek icin en az kac cop kullanilir?,8,10,12,14,B,53
1387,5,TV'de dinlediginiz ses kimlere ait dansin muzigidir?,Yunanlilara,Hintlilere,Eskimolara,Kizilderililere,D,53
1388,6,Bulundugunuz yerde geleneksel olarak caya sut koyuluyorsa hangi ulkedesinizdir?,Ingiltere,Almanya,Rusya,Italya,A,53
1389,7,"Orhan Veli ve Melih Cevdet Anday'la birlikte Garip Akimi'ini kuran Yasayip Olmek, Ask ve Avarelik uzerine eseriyle taninan sair kimdir?",Fazil Husnu Daglarca,Behcet Necatigil,Oktay Rifat,Tevfik Fikret,C,53
1390,8,"Luleburgaz, Burgazada gibi yerlesim yerlerinde gecen burgaz kelimesinin anlami nedir?",Liman,Hisar,Magara,Burun,B,53
1391,9,Yunan mitolojisindeki hikayede Gunes'in arabasini calip kaza yapan oglu adini hangi araca vermistir?,Ambulans,Fuze,Fayton,Kamyon,C,53
1392,10,Neil Armstrong ile birlikte Ay'a giden Charles Duke Ay'da hangisini birakmistir?,Ailesinin fotografini,El radyosu,Dedesinin saati,Beyzbol topu,A,53
1393,1,Yazin Dogu'da genellikle nerede uyunur?,Damda,Avluda,Cesme basinda,Kapi onunde,A,54
1394,2,Eski kusak hangisinin kesintisiini cereyan gitti diyerek ifade eder?,Su,Elektrik,Dogalgaz,Telefon,B,54
1395,3,Ismini bulundugu bolgedeki bitkiden alan ilce hangisidir?,Soke,Luleburgaz,Safranbolu,Lapseki,C,54
1396,4,Gomlek hediye edecegeniz arkadasinizin bedeni 40'sa hangi beden almalisiniz?,S,M,L,XL,B,54
1397,1,Biz biliyoruz da mi oynuyoruz hangisi icin solenir?,Seksek,Saklambac,Satranc,Oyun havasi,D,54
1398,2,Uzerinde Cevree verdigimiz rahatsizliktan oturu ozur dileriz yazan ne duvaridir?,Disko,Insaat,Stadyum,Sinema,B,54
1399,3,Eskiden hangisine ip baglanarak dis cekilirdi?,Agac dali,Araba lastigi,Masa ayagi,Kapi kolu,D,54
1400,4,Hangi meslek calisanlari icin yuruyus yarismasi yapilir?,Postaci,Itfaiyeci,Polis,Zabita,A,54
1401,5,TV'de dinlediginiz ses hangisinin yapimini anlatmaktadir?,Makreme,Ikebana,Origami,Zen bahcesi,C,54
1402,6,Humus hangi bakliyatla yapilir?,Irmik,Bakla,Nohut,Bulgur,C,54
1403,7,Cinayetten tutuklanip defalarca deneyip kacmai basaran Henri Charriere'nin hayatini anlattigi filmi de olan kitap hangisidir?,Kelebek,Marti,Mente Kristo Kontu,Martin Eden,A,54
1404,8,Bir donem komunizm cagrisimi yapiyor diye TRT'de yasaklanan sarki hangisidir?,Kaybolan Yillar,Kan ve Gul,Hayat Bayram Olsa,Kanusamiyorum,C,54
1405,1,Manavda secilirken vurarak sesine bakilan meyve hangisidir?,Portakal,Ayva,Nar,Karpuz,D,54
1406,2,Banyoda cok uzun kalanlarin ne yaptigi soylenir?,Buharlastigi,Kirklandigi,Agardigi,Citilendigi,B,54
1407,3,Bilgisayar ve televizona baglanarak kullanilan eskiden adina oyun salonu da olan oyun konsolu hangisidir?,Atari,Gameboy,Tilt,Tetris,A,54
1408,4,Eskiden kullanilan teksir makinesi hangi aletin islevini gorurdu?,Printer,Faks,Hesap makinesi,Fotokopi makinesi,D,54
1409,5,Denizcilikteki Kiyilar mutedil aciklar kaba dalgali sozundeki mutedil ne demektir?,Iliman,Sisli,Puslu,Siddetli,A,54
1410,6,Kredi kartinin arkasindaki guvenlik kodunun kisaltmasi nedir?,PVC,CSC,CVC,SCC,C,54
1411,7,TV'de dinlediginiz turkuyu kim seslendirmektedir?,Ali Ekber Cicek,Yavuz Bingol,Izzet Altinmese,Kubat,A,54
1412,8,Beyindeki talamusun zarar gormesiyle bir elin kontrolden cikip etraftakileri tokatlayabildigi rahatsizligin adi nedir?,Ozgur el sendromu,Yabanci el sendromu,Bilincsiz el sendromu,Huzursuz el sendromu,B,54
1413,1,Cizgi romanlarda ben var gitmek diye konusan Vahsi bati karakteri kimdir?,Japon,Eskimo,Hintli,Kizilderili,D,54
1414,2,Alisilmadik ad ve soyadlar kimin hatasidir?,Ogretmenin,Ailenin,Nufus memurunun,Hemsirenin,C,54
1415,3,Kravatin baglanan kisminin hangi sekli almasi istenir?,Yuvarlak,Kare,Dikdortgen,Ucgen,D,54
1416,4,60'lik 90'lik 120'lik neyin turleridir?,Teyp kasedi,Nevresim olcusu,Orgu sisi,Tas plak,A,54
1417,5,TV'de dinlediginiz ses hangi muzik aletine aittir?,Trompet,Viyolonsel,Klarnet,Saksafon,D,54
1418,6,Avrupa'nin en onemli liglerinden La Liga hangi ulkenindir?,Ingiltere,Ispanya,Fransa,Italya,B,54
1419,7,Ingiliz Guvenlik Servisi'nin kitaplardaki bilgilerin teskilattan sizdirildigindan  suphelendigi Sark Ekspresi'nde Cinayet Kitabinin yazari kimdir?,Agatha Christie,Arthur ConanDoyle,Ian Fleming,Jean Christophe Grange,A,54
1420,8,1863'te yaptigi konusmada Halkin halk tarafindan halk icin yonetimi sozleri ile tarihe gecen kisi kimdir?,Napolean Bonaparte,Abraham Lincoln,Winston Churchill,Friedrich Engels,B,54
1421,9,Italyanca'dan dilimize gecen firtina kelimesinin anlami nedir?,Nefes,Kader,Surat,Kuvvet,B,55
1422,10,Eskimolarin kendi dillerinde kendilerine verdikleri Inuit'in anlami nedir?,Sogukkanli,Balik yiyen,Beyaz,Insan,D,55
1423,1,Konusma tikandiginda insanlar neden bahsetmeye baslarlar?,Havadan sudan,Kurttan kustan,Konu komsudan,Cali cirpidan,A,55
1424,2,Kucuk fakat kullanisli ve sirin olan evler neye benzer?,Boncuk,Kese,Kutu,Sepet,C,55
1425,3,Sabah 9'u gosterdiginde akrep 180 derece yol alinca saat kac olur?,12:00,15:00,18:00,21:00,B,55
1426,4,Hangisi dogru yazilmistir?,Tazyik,Tazzik,Tayzik,Tazik,A,55
1427,5,Dari neyin diger adidir?,Pirinc,Mercimek,Misir,Nohut,C,55
1428,6,Basketbolda hakemin kollarini capraz sekilde gogsunde birlestirmesi ne anlama gelir?,Oyuncu degisikligi,Mola,Faul,Mac bitti,A,55
1429,1,Turkiye'de arabasina zarar gelmesini istemeyenler genellikle neyi yanlis yazar?,Masallah,Insallah,Alimallah,Estagfurullah,A,55
1430,2,Cayin rengini ifade eden sozde ne kani denir?,Tavsan,Ari,Tavuk,KEci,A,55
1431,3,Antik Romalilar genelde yan yatip ne yerken resmedilmistir?,Nar,Uzum,Cilek,Elma,B,55
1432,4,Ebru nereye yapilir?,Duvara,Suya,Tahtaya,Tuvale,B,55
1433,5,TV'de dinlediginiz Boyle Buyurdu Zerdust bolumunu kim okumustur?,Okan Bayulgen,Yilmaz Erdogan,Coskun Aral,Can Dundar,A,55
1434,6,"Oyun kagidi askerler, siritan bir kedi ve deli sapka saticisi nerede yasar?",Sherwood Ormanlari,Gotham Sehri,Kripton Gezegeni,Harikalar Diyari,D,55
1435,7,Buhranli bir cocuckluk donemi geciren Yureginin Goturdugu Yere Git'in yazari kimdir?,Paulo Coelho,Amin Maalouf,Susanna Tamaro,Italo Calvino,C,55
1436,8,Hangisi kural olarak erkeklere verilen bir unvandir?,Kontes,Duses,Mihrace,Markiz,C,55
1437,9,Mizantroplar hangisidnen nefret ederler?,Teknoloji,Ayna,Insan,Palyaco,C,55
1438,1,"Elma, domates gibi yiyeceklerin kabuklarini soymak isteyen cocuklara anneleri ne der?",Arkandan aglar,Vitamini kabugunda,Ekmeksiz ye,Kalk yerine yat,B,55
1439,2,Eskiden merdanelisi olan ev esyasi nedir?,Camasir makinesi,Buzdolabi,Firin,Bulasik makinesi,A,55
1440,3,Takim yildizi Buyuk ayi ilkokulda ogretilirken neye benzetilirdi?,Caydanlik,Cezve,Utu,Tabak,B,55
1441,4,Bir gorilin sevdigi kadini kacirip Empire State'a tirmandigi film nedir?,Godzilla,King Kong,Hulk,Batman,B,55
1442,5,TV'de dinlediginiz ses hangi meslegi yapan birine aittir?,Simultane tercuman,Zabit katibi,Rehber,Muzayedeci,A,55
1443,6,Turkiye'de evlilik cuzdanin ustunde ne yazar?,Nikah cuzdani,Nikah defteri,Aile kimligi,Aile cuzdani,D,55
1444,1,Acilmamakta israr eden kapak hangisine aittir?,Kavanoz,Tuzluk,Gazoz sisesi,Zeytinyagi sisesi,A,56
1445,2,Ne diyecegini unutanlara nasil saka yapilir?,Kendini de unutsaydin,Demek ki yalanmis,Benden laf cikmaz,Sorun sende degil bende,B,56
1446,3,Hangi sehrin ismi ile anilan meyva yoktur?,Malatya,Amasya,Diyarbakir,Istanbul,D,56
1447,4,Genllikle agir oldugu icin nehirde tasiann kesilmis agacin silindir seklindeki govdesine ne denir?,Sunta,Kozalak,Kovuk,Tomruk,D,56
1448,5,TV'de dinlediginiz turkunun adi nedir?,Cay elinden oteye,Hey gidi karadeniz,Dere geliyor dere,Macka yollari tasli,A,56
1449,6,Uzun yillar ilkokul birinci sinifta okutulan Alfabe'nin kapauinda Ataturk hangi manevi kiziyla yer almistir?,Sabiha Gokcen,Afet Inan,Ulku Adatepe,Makbule Atadan,C,56
1450,7,Genc bir kizin posta kutusunda Kimsin sen yazili bir kart bulmasiyla felsefe tarihini ogrendigi roman hangisidir?,Sofie'nin Dunyasi,Zar Adam,Simyaci,Telihsiz Seruvenler Dizisi,A,56
1451,8,1923'te Sehzadebasi'ndaki Letafet Apartmani'nda kurulan kurum hangisidir?,Gazeteciler Cemiyeti,TUBITAK,MIT,Turkiye Futbol Federasyonu,D,56
1452,1,Denize giren kisiden suyun derinligini anlamak icin ne yapmasi istenir?,Kulac Atmasi,Amuda Kalkmasi,Boy Vermesi,Tas Cikarmasi,C,56
1453,2,Pilav ustu az kuru siparisinde kuru ile ne kastediyorsunuzdur?,Doner,Kayisi,Nohut,Fasulye,D,56
1454,3,HAngi hayali karakterin cantasi sadece Turkiye'de bir canta turune adini vermistir?,Red Kit,Sherlock Holmes,Tenten,James Bond,D,56
1455,4,TV'de dinlediginiz konusma hangi futbolcuya aittir?,Ridvan Dilmen,Tanju Colak,Sergen Yalcin,Hakan Sukur,C,56
1456,5,Sevgilinize cesm-i siyahim derseniz nesini ovmus olursunuz?,Saclarini,Gozlerini,Kaslarini,Dudaklarini,B,56
1457,6,Eskiden bir kol yardimiyla cevrilerek kullanilan alet hangisiydi?,Fotograf makinesi,Hesap makinesi,Elektrik supurgesi,Semaver,B,56
1458,7,Goriot Baba ve Vadideki Zambak kitaplarinin yazari kimdir?,Honore de Balzac,Simone de Beauvoir,Marcel Proust,Anton Cehov,A,56
1459,8,Dilimize Arapca'dan gecen kibritin o dildeki anlami nedir?,Mesale,Kivilcim,Kukurt,Barut,C,56
1460,1,Alkol aldik mi gencler sorusunu kim sorar?,Ogretmen,Polis,Hakim,Muhtar,B,56
1461,2,Hayatin gecici oldugunu vurgulamak isterken dunyanin kime bile kalmadigi soylenir?,Sultan Suleymana,Sultan Selime,Fatihe,Abdilhamite,A,56
1462,3,TV'de dinlediginiz ses hangi hayvanin kavgasinindir?,Kopek,Kus,Kedi,Kurbaga,C,56
1463,4,Uzun sure kostuktan sonra hissedilen agrinin hangi organin sismesiyle ilgili oldugu soylenir?,Dalak,Mide,Bobrek,Karaoiger,A,56
1464,5,Eskiden hangisinde kagit etiket olurdu?,Ekmek,Yumurta,Karpuz,Simit,A,56
1465,6,Uzakdogu adini nereye uzak olusundan alir?,Amerika'ya,Kutuplar'a,Avrupa'ya,Afrika'ya,C,56
1466,7,"Bosuna cekilmedi bunca acilar, Istanbul bekle bizi dizelerinin de yer aldigi 27 Mayisi anlatan Vedat Turkali romani hangisidir?",Bir Dugun Gecesi,Bir Gun Tek Basina,Gulunun Soldugu Aksam,47'liler,B,56
1467,1,Kac gosteriyorum genellikle hangisi sorulunca verilen cevaptir?,Yas,Boy,Kilo,Ayakkabi Numarasi,A,56
1468,2,"Bir sabah 3 km kosu alistirmasi vardi, biz de tam techizat gittik diye anlatilan ne anisidir?",Izci Kampi,Yaz Okulu,Sporn Antrenmani,Askerli,D,56
1469,3,Uyuyarak gecmeyen yorgunluk gibi rahatsizliklar hangi mevsimle iliskilendirilir?,Ilkbahar,Yaz,Sonbahar,Kis,A,56
1470,4,Izci selami kac parmakla verilir?,2,3,4,5,B,56
1471,5,TV'de dinlediginiz muzik hangi dildedir?,Arapca,Rusca,Hintce,Cince,C,56
1472,6,Hangi agac kozalak vermez?,Ladin,Selvi,Sedir,Ihlamur,D,56
1473,7,6.his Isaretler ve Koy filmlerinin yonetmeni kimdir?,David Lynch,Christopher Nolan,Night Shyalaman,Ang Lee,C,56
1474,8,"Rock muzik hayrani olup Rolling Stones'u davet eden, Kremlin'i telefonla iskettigi soylenen Vaclav Havel hangi ulkenin lideriydi?",Yugoslavya,Cekoslavakya,Hollanda,Isvicre,B,57
1475,9,Ilkinin oldugu yil ikincisinin dogdugu yil olan efsanevi bilim adamlari ikilisi hangileridir?,Albert Einstein-Stephen Hawking,Gllileo Gallilei-Isaac Newton,Blaise Pascal-Charlse Darwin,Farabi-Ibn-i Sina,B,57
1476,1,Insanlar saygilarindan oturu neyi yere dusmus gorunce operek yuksek bir yere koyarlar?,Zeytin,Pirinc,Ekmek,Hurma,C,57
1477,2,Izleyicilerle yapilan anketlerde insanlar sadece hangisini izlediklerini soylerler?,Yemek programi,Belgesel,Reklam,Muzik klibi,B,57
1478,3,"Beyanname, ihtarnama, kararnamede gecen namenin anlami nedir?",Mektup,Kagit,Yazi,Belge,A,57
1479,4,Kulunc vucudun hangi bolgesinde olusur?,Bas,Bilek,Diz,Omuz,D,57
1480,5,TV'de Zara'dan dinlediginiz Sen olasin Urgup nakaratli turkunun adi nedir?,Zuluf,Hekimoglu,Haydar Haydar,Cemalim,D,57
1481,6,Neo ve Trinity hangi film serisinin kahramanlaridir?,Matrix,Rezervuar Kopekleri,Dovgs Klubu,Inception,A,57
1482,7,Madame Bovary romanin etkisi ile edebiyata bovarizm teriminin girmesine neden olan yazar kimdir?,Gorki,Flaubert,Tolstoy,Stendhal,B,57
1483,8,Fransizca anlami Ingiliz corbasi olan tatli hangisidir?,Supangle,Tart,Jole,Milfoy,A,57
